Media Source,Tweet,Date,Compound,Positive,Neutral,Negative,Tweets Ago
BBC News (UK),"RT @BBCSport: German police have denied that Sir Mo Farah was the victim of racial harassment at Munich Airport. 

Full story: https://t.co…",Wed Mar 07 16:42:13 +0000 2018,-0.8176,0.0,0.691,0.309,286
BBC News (UK),"Police say lorry driver Ryszard Masierak, convicted of dangerous driving charges for killing eight people on M1, ha… https://t.co/vjXDpNW99T",Wed Mar 07 16:26:59 +0000 2018,-0.8625,0.0,0.625,0.375,287
BBC News (UK),M1 death crash truck David Wagstaff cleared of charge https://t.co/1mSDvyUpeW,Wed Mar 07 15:34:32 +0000 2018,-0.7351,0.093,0.467,0.44,288
BBC News (UK),RT @bbcworldservice: From radiotherapy mask to brave superhero! These creations are helping to comfort children during their cancer treatme…,Wed Mar 07 15:32:46 +0000 2018,0.68,0.374,0.476,0.15,289
BBC News (UK),"""The real beneficiaries are more likely to be New York, Singapore and Hong Kong"" - Chancellor @PhilipHammondUK warn… https://t.co/awr4ag3ZjJ",Wed Mar 07 15:23:44 +0000 2018,0.4215,0.141,0.859,0.0,290
BBC News (UK),Britain First leader and deputy leader guilty of hate crimes https://t.co/qodcfcI7yj,Wed Mar 07 15:04:32 +0000 2018,-0.7579,0.0,0.581,0.419,291
BBC News (UK),"""It is possible to include financial services within a trade deal."" Chancellor @PhilipHammondUK says it is in EU-UK… https://t.co/EAhCpQlaW9",Wed Mar 07 14:48:12 +0000 2018,0.0,0.0,1.0,0.0,292
BBC News (UK),Health 'to start failing at 47' in parts of Blackpool and Middlesbrough https://t.co/VoULlqykdC,Wed Mar 07 14:40:59 +0000 2018,-0.5106,0.0,0.784,0.216,293
BBC News (UK),"RT @BBC_HaveYourSay: Are women being kept from Formula 1 because of a ""physical issue""?
Jorda: 👍
Jenson: 👎
Mann: 👎
Münter: 👎
De Silvestro:…",Wed Mar 07 14:29:37 +0000 2018,0.0,0.0,1.0,0.0,294
BBC News (UK),RT @BBCPanorama: Public concerns about immigration were at the heart of the vote to leave the EU. Some businesses are worried about what th…,Wed Mar 07 14:15:10 +0000 2018,-0.34,0.0,0.866,0.134,295
BBC News (UK),Prime Minister's Questions: The key bits and the verdict https://t.co/e8cQyMBWxm,Wed Mar 07 14:00:58 +0000 2018,0.1531,0.151,0.849,0.0,296
BBC News (UK),Alfie Dingley: Ex-minister backs cannabis plea boy https://t.co/2qjNsXG2CM,Wed Mar 07 13:56:11 +0000 2018,-0.0516,0.0,0.854,0.146,297
BBC News (UK),"New Look cuts 1,000 jobs as 60 stores close https://t.co/XCMWVe5Xi5",Wed Mar 07 13:42:28 +0000 2018,-0.296,0.0,0.804,0.196,298
BBC News (UK),Iconic NME magazine to end its weekly print edition https://t.co/i2gkAoUj9Q,Wed Mar 07 13:28:11 +0000 2018,-0.5904,0.0,0.701,0.299,299
BBC News (UK),"""The only remaining possible model is a free trade agreement"" - @eucopresident Donald Tusk says he hopes future UK-… https://t.co/cVIci8qUCW",Wed Mar 07 13:03:48 +0000 2018,0.8519,0.383,0.617,0.0,300
BBC News (UK),"""Trade wars are bad and easy to lose"" - @eucopresident Donald Tusk responds to President Trump's plan to impose tar… https://t.co/zjLyGha3Ml",Wed Mar 07 12:44:34 +0000 2018,-0.8442,0.097,0.502,0.401,301
BBC News (UK),Case against toilet-strike drug suspect dropped https://t.co/Twyy3sgH7K,Wed Mar 07 12:43:18 +0000 2018,-0.296,0.0,0.732,0.268,302
BBC News (UK),"""A pick and mix approach for a non-member state is out of the question"" says @eucopresident Donald Tusk #Brexit… https://t.co/qxAv2f2ckB",Wed Mar 07 12:39:59 +0000 2018,0.0,0.0,1.0,0.0,303
BBC News (UK),"RT @daily_politics: “There is a homelessness crisis in this country, rough sleeping has doubled since 2010” @jeremycorbyn 

“The task force…",Wed Mar 07 12:28:17 +0000 2018,-0.6249,0.0,0.814,0.186,304
BBC News (UK),"RT @daily_politics: “Why does PM think that rough sleeping fell under Labour but has doubled under the Conservatives” @jeremycorbyn

PM: “T…",Wed Mar 07 12:25:05 +0000 2018,0.0,0.0,1.0,0.0,305
BBC News (UK),"Will PM use meeting with Saudi Crown Prince ""to halt the arms supplies (to Saudi Arabia) and demand an immediate ce… https://t.co/ogzwFmxfWk",Wed Mar 07 12:20:08 +0000 2018,-0.128,0.0,0.933,0.067,306
BBC News (UK),RT @BBCLondonNews: Parsons Green: Tube bomb 'designed to cause carnage' https://t.co/ElZL90srtG https://t.co/1VmN4QkEWi,Wed Mar 07 12:16:14 +0000 2018,-0.4939,0.0,0.775,0.225,307
BBC News (UK),Parsons Green: Tube bomb 'designed to cause carnage' https://t.co/ajPa0HAMvX,Wed Mar 07 12:11:56 +0000 2018,-0.4939,0.0,0.714,0.286,308
BBC News (UK),"""The link that we have with Saudi Arabia is historic. It is an important one."" PM tells Jeremy Corbyn she will be r… https://t.co/BAOQYXdLri",Wed Mar 07 12:11:31 +0000 2018,0.2023,0.073,0.927,0.0,309
BBC News (UK),"Home secretary Amber Rudd says ""We do know more about the substance"" in suspected poisoning of Sergei Skripal and h… https://t.co/OFzcnykapE",Wed Mar 07 12:02:19 +0000 2018,-0.6908,0.0,0.769,0.231,310
BBC News (UK),Two million households to get 'big freeze' payments https://t.co/ysruI43Bh4,Wed Mar 07 11:49:48 +0000 2018,0.0516,0.13,0.87,0.0,311
BBC News (UK),RT @bbcstories: This is the most hardcore baptism you’ll ever see - a mum carrying her baby to a church up a near-vertical cliff face 😱😱😱 h…,Wed Mar 07 11:46:35 +0000 2018,0.0,0.0,1.0,0.0,312
BBC News (UK),"RT @BBCSport: Double Olympic gold medallist Nicola Adams has been turned into a Barbie doll ahead of #InternationalWomensDay

Read her thou…",Wed Mar 07 11:29:30 +0000 2018,0.0,0.0,1.0,0.0,313
BBC News (UK),Brexit: EU Parliament sets out stance on future UK relations https://t.co/e0AYthAPgf,Wed Mar 07 11:24:16 +0000 2018,0.0,0.0,1.0,0.0,314
BBC News (UK),"RT @bbcweather: #Snow and ice warnings have just been issued. Details of where for, here: https://t.co/IA31J81n1J Jo https://t.co/fB2mU7h0Zm",Wed Mar 07 11:20:43 +0000 2018,-0.296,0.0,0.885,0.115,315
BBC News (UK),"Girl, six, died after doctor 'failed to spot meningitis' https://t.co/X6IYurlCU3",Wed Mar 07 11:20:25 +0000 2018,-0.7845,0.0,0.537,0.463,316
BBC News (UK),RT @BBCEngland: A former England rugby league player sparked a 150mph police chase before crashing into a house and was then stunned six ti…,Wed Mar 07 11:20:19 +0000 2018,-0.1027,0.0,0.935,0.065,317
BBC News (UK),"Cuteness overload!

First polar bear cub born in UK for 25 years emerges from its den

https://t.co/qCyLjgW8IA https://t.co/rPC1edAx20",Wed Mar 07 11:18:15 +0000 2018,0.2714,0.163,0.724,0.113,318
BBC News (UK),"RT @VictoriaLIVE: Gas supplies, Brexit, Trump... Could the Russian spy case cause problems for the UK government?

@MishaGlenny is the glob…",Wed Mar 07 10:44:20 +0000 2018,-0.4019,0.0,0.881,0.119,319
BBC News (UK),"RT @BBCDomC: More from the police: ""Cordons are now in place at a further scene near Solstice Park in Amesbury. This is linked to the inves…",Wed Mar 07 10:42:51 +0000 2018,0.0,0.0,1.0,0.0,320
BBC News (UK),"RT @BBCDomC: Skripal incident latest: Scotland Yard appeals for anyone who was in Salisbury on Sunday, prior to Sergei and Yulia falling il…",Wed Mar 07 10:42:48 +0000 2018,-0.1531,0.0,0.932,0.068,321
BBC News (UK),"UK house price growth lowest for 5 years, says Halifax https://t.co/8aEEwyE5kh",Wed Mar 07 10:19:24 +0000 2018,0.0,0.197,0.606,0.197,322
BBC News (UK),Storm Emma: Welsh Water supplies restored to most homes https://t.co/qFidaXxcSy,Wed Mar 07 10:02:05 +0000 2018,0.34,0.211,0.789,0.0,323
BBC News (UK),RT @BBCSteveR: Just asked Russian foreign ministry spokeswoman Maria Zakharova to react to Boris Johnson's comments on Sergei Skripal. She…,Wed Mar 07 09:47:48 +0000 2018,0.0,0.0,1.0,0.0,324
BBC News (UK),Family want answers over death in snow on wind farm https://t.co/VPIPi0LGpM,Wed Mar 07 09:40:43 +0000 2018,-0.5574,0.092,0.634,0.275,325
BBC News (UK),Burst pipe floods south London high street https://t.co/hjaWyCDPQm,Wed Mar 07 08:40:46 +0000 2018,0.0,0.0,1.0,0.0,326
BBC News (UK),"RT @BBCNewsbeat: ""I'll have to rethink my options.""

Do you know how many calories are in your lunch? https://t.co/sNtbJxSpsW",Wed Mar 07 08:38:33 +0000 2018,0.0,0.0,1.0,0.0,327
BBC News (UK),RT @SallyBundockBBC: #Mattel is marking #InternationalWomensDay with a new set of Barbie dolls - who would you nominate and why? Suggestion…,Wed Mar 07 08:26:08 +0000 2018,0.0,0.0,1.0,0.0,328
BBC News (UK),RT @richard_conway: Labour shadow foreign sec. @EmilyThornberry tells @BBCr4today England should not be withdrawn from Russian World Cup gi…,Wed Mar 07 08:25:56 +0000 2018,0.0,0.0,1.0,0.0,329
BBC News (UK),"RT @BBCScotlandNews: ""Unlikely ally"" - Red squirrel numbers boosted in areas where predator pine martin thrives https://t.co/OYyLeWtZp5 htt…",Wed Mar 07 08:11:30 +0000 2018,0.3612,0.135,0.865,0.0,330
BBC News (UK),RT @BBCSteveR: What are today's Russian papers saying about the Sergei Skripal story? There's limited coverage. But one pro-Kremlin paper c…,Wed Mar 07 07:56:49 +0000 2018,-0.2263,0.0,0.913,0.087,331
BBC News (UK),RT @bbckamal: What the Chancellor @PhilipHammondUK is really on about in his EU speech today https://t.co/UMpw0Qtqai My Economics Blog @BBC…,Wed Mar 07 07:34:15 +0000 2018,0.0,0.0,1.0,0.0,332
BBC News (UK),RT @BBCJLandale: BBC News - Why Saudi Crown Prince Mohammed bin Salman's UK visit matters https://t.co/Os2iVvIZoz,Wed Mar 07 07:33:46 +0000 2018,0.0258,0.073,0.927,0.0,333
BBC News (UK),Russian spy: Ministers to be updated on investigation https://t.co/HJOOqNvvoK,Wed Mar 07 05:07:59 +0000 2018,0.0,0.0,1.0,0.0,334
BBC News (UK),RT @SallyBundockBBC: Who would you turn into a #Barbie doll for #InternationalWomensDay? Suggestions to #BBCTheBriefing - Nicola Adams says…,Wed Mar 07 03:56:03 +0000 2018,0.0,0.0,1.0,0.0,335
BBC News (UK),Cars buck falling CO2 emissions trend https://t.co/w3rvlJ2gXB,Wed Mar 07 02:07:56 +0000 2018,-0.1531,0.0,0.789,0.211,336
BBC News (UK),"Five patients made 8,303 emergency calls in a year https://t.co/fsq3H3661g",Wed Mar 07 02:07:56 +0000 2018,-0.3818,0.0,0.755,0.245,337
BBC News (UK),"EU trade deal must include financial services, says Hammond https://t.co/u7XteogJWM",Wed Mar 07 02:02:47 +0000 2018,0.0,0.0,1.0,0.0,338
BBC News (UK),PM to raise Yemen concerns in Saudi crown prince visit https://t.co/q0XaP917On,Wed Mar 07 01:49:21 +0000 2018,0.0,0.0,1.0,0.0,339
BBC News (UK),Concert ticket resellers ordered to disclose fees https://t.co/H4sCx7Wwtn,Wed Mar 07 01:19:09 +0000 2018,0.0,0.0,1.0,0.0,340
BBC News (UK),Smart device security guidelines 'need more teeth' https://t.co/ZInWrV2JMz,Wed Mar 07 01:13:57 +0000 2018,0.6249,0.459,0.541,0.0,341
BBC News (UK),"Wednesday's Mirror: ""Corrie Kev bankrupt"" (via @AllieHBNews) #bbcpapers #tomorrowspaperstoday https://t.co/lqImT2jaHZ",Tue Mar 06 22:58:05 +0000 2018,-0.5574,0.0,0.714,0.286,342
BBC News (UK),"Wednesday's Mail: ""Will royals now snub World Cup?"" (via @AllieHBNews) #bbcpapers #tomorrowspaperstoday https://t.co/6bNIWgPPUa",Tue Mar 06 22:54:58 +0000 2018,-0.4215,0.0,0.811,0.189,343
BBC News (UK),"Wednesday's Sun: ""What’s your poison?"" (via @AllieHBNews) #bbcpapers #tomorrowspaperstoday https://t.co/aMO9l8D8Og",Tue Mar 06 22:46:46 +0000 2018,0.0,0.0,1.0,0.0,344
BBC News (UK),"Wednesday's Guardian: ""Terror police take over spy 'poison' case"" (via @AllieHBNews) #bbcpapers… https://t.co/EItG0Wfzt1",Tue Mar 06 22:46:42 +0000 2018,-0.5267,0.0,0.779,0.221,345
BBC News (UK),"Wednesday’s Telegraph: ""Putin swore revenge on poisoned Russian spy"" (via @AllieHBNews) #bbcpapers… https://t.co/958aEd8FBu",Tue Mar 06 22:46:38 +0000 2018,-0.765,0.0,0.625,0.375,346
BBC News (UK),"Wednesday's Express: ""Boris in threat to boycott World Cup"" (via @AllieHBNews) #bbcpapers #tomorrowspaperstoday https://t.co/WOxcdKGxHm",Tue Mar 06 22:46:31 +0000 2018,-0.6908,0.0,0.678,0.322,347
BBC News (UK),RT @BBCBreaking: US President Donald Trump’s top economic adviser Gary Cohn is to resign - White House https://t.co/bdzGAiguww,Tue Mar 06 22:38:30 +0000 2018,-0.1531,0.094,0.781,0.125,348
BBC News (UK),Investigator 'targeted politicians' for Sunday Times stories https://t.co/c2rUGeY5Ou,Tue Mar 06 22:33:01 +0000 2018,0.0,0.0,1.0,0.0,349
BBC News (UK),Spanish tourist dead after London hotel 'gas leak' https://t.co/oZwcAF96Ql,Tue Mar 06 22:02:22 +0000 2018,-0.7717,0.0,0.511,0.489,350
BBC News (UK),"RT @BBCSport: FT Liverpool 0-0 Porto (5-0) 

No goals tonight, but the Reds are in the Champions League quarter-finals for the first time s…",Tue Mar 06 21:59:21 +0000 2018,0.6124,0.163,0.78,0.057,351
BBC News (UK),"Wednesday's FT: ""Korean detente spurs Pyongyang to hint at end of nuclear arms push"" (via @AllieHBNews) #bbcpapers… https://t.co/NsMhDGDAP7",Tue Mar 06 21:54:28 +0000 2018,0.0,0.0,1.0,0.0,352
BBC News (UK),"Wednesday's Independent: ""One in 10 councils could go bust, watchdog warns"" (via @AllieHBNews) #bbcpapers… https://t.co/jaGS9k1ilK",Tue Mar 06 21:54:22 +0000 2018,-0.1027,0.0,0.909,0.091,353
BBC News (UK),"Wednesday's Metro: ""Porton Down poison probe"" (via @AllieHBNews) #bbcpapers #tomorrowspaperstoday https://t.co/AQ5YbXPicQ",Tue Mar 06 21:54:15 +0000 2018,-0.5423,0.0,0.741,0.259,354
BBC News (UK),"Wednesday's i: ""Britain's World Cup threat to Russia"" (via @AllieHBNews) #bbcpapers #tomorrowspaperstoday https://t.co/ivVGiMYsuc",Tue Mar 06 21:54:07 +0000 2018,-0.5267,0.0,0.779,0.221,355
BBC News (UK),"RT @BBCWorld: President Donald Trump says ""trade wars aren't so bad"" when the US has a trade deficit with many other countries https://t.co…",Tue Mar 06 21:25:42 +0000 2018,-0.4995,0.108,0.67,0.222,356
BBC News (UK),Fraudsters jailed for £37m copycat web scam https://t.co/g9E0Q1shsn,Tue Mar 06 20:35:04 +0000 2018,-0.8834,0.0,0.327,0.673,357
BBC News (UK),Retired doctor caught with three sub-machine guns at home https://t.co/zvd60DlHjo,Tue Mar 06 20:15:18 +0000 2018,0.0,0.0,1.0,0.0,358
BBC News (UK),RT @BBCNewsnight: “A convincing alternative explanation would have to emerge pretty quickly in the police investigation for [Russia] to be…,Tue Mar 06 20:08:23 +0000 2018,0.7096,0.247,0.753,0.0,359
BBC News (UK),Mo Farah: Olympic champion says he was racially harassed at German airport https://t.co/GKvv9m2IZ9,Tue Mar 06 20:04:21 +0000 2018,0.1027,0.212,0.598,0.19,360
BBC News (UK),Grenfell survivor sentenced after drugs factory found in flat https://t.co/5AN4ESpqg0,Tue Mar 06 19:38:00 +0000 2018,0.34,0.216,0.69,0.095,361
BBC News (UK),Rugby player Scott Moore jailed after high-speed chase and assaults on police https://t.co/J0XfDz4YrS,Tue Mar 06 19:26:15 +0000 2018,-0.7717,0.0,0.621,0.379,362
BBC News (UK),"RT @BBC_HaveYourSay: Restaurant owner dubbed a ""hero"" after live tweeting updates on where to find water after freezing pipes burst https:/…",Tue Mar 06 19:01:36 +0000 2018,-0.1027,0.0,0.931,0.069,363
BBC News (UK),"RT @BBCSport: The Champions League is back 🙌

Two games tonight...

#LIVPOR 
#PSGREAL 

Build-up: https://t.co/0F4axNj6pT #bbcfootball http…",Tue Mar 06 18:35:48 +0000 2018,0.5267,0.185,0.815,0.0,364
BBC News (UK),"RT @BBCSport: Pep Guardiola says Man City are ""many years"" away from being at the same level of former club Barcelona.

Read more 
👉 https:…",Tue Mar 06 18:28:09 +0000 2018,0.0,0.0,1.0,0.0,365
BBC News (UK),Nicola Sturgeon calls on Mark McDonald to quit as MSP https://t.co/FokrmNlXx5,Tue Mar 06 18:26:23 +0000 2018,0.0,0.0,1.0,0.0,366
BBC News (UK),Leicester shop explosion: Police make seventh arrest https://t.co/Tw7eKDAJzJ,Tue Mar 06 18:26:23 +0000 2018,-0.34,0.0,0.745,0.255,367
BBC News (UK),Peterborough City Hospital doctor interviewed over deaths https://t.co/U41p7tTpRs,Tue Mar 06 18:11:26 +0000 2018,0.0,0.0,1.0,0.0,368
BBC News (UK),"Packaging industry in England accused of exaggerating amount of plastic that gets recycled

https://t.co/Y4W5hhlcFp https://t.co/88wdSUWaHe",Tue Mar 06 17:59:48 +0000 2018,-0.4404,0.0,0.769,0.231,369
BBC News (UK),Government urged to ditch photo ID at polling stations trial https://t.co/y8uV9MS6C6,Tue Mar 06 17:50:30 +0000 2018,0.0,0.0,1.0,0.0,370
BBC News (UK),"RT @BBCSport: ""We respect Porto too much.""

Jurgen Klopp will only make two or three changes for tonight's Champions League game.

https://…",Tue Mar 06 17:30:06 +0000 2018,0.7579,0.245,0.755,0.0,371
BBC News (UK),Lorry driver Ryszard Masierak guilty over fatal M1 crash https://t.co/9kdkGJVlQZ,Tue Mar 06 16:34:01 +0000 2018,-0.8402,0.0,0.438,0.562,372
BBC News (UK),RT @BBC_HaveYourSay: Are you getting married on the same day as #harryandmeghan? Please share your plans with us by emailing haveyoursay@bb…,Tue Mar 06 16:33:06 +0000 2018,0.5423,0.191,0.809,0.0,373
BBC News (UK),RT @BBCWorld: The future of fast food? 🍔 https://t.co/EJVxGJCKd7,Tue Mar 06 16:13:05 +0000 2018,0.0,0.0,1.0,0.0,374
BBC News (UK),Yosemite park rock fall: Climber died protecting wife https://t.co/ujk0XDx5VU,Tue Mar 06 15:39:24 +0000 2018,-0.5574,0.0,0.69,0.31,375
BBC News (UK),RT @BBCFergusWalsh: Four dementia scientists share 1m Euro brain prize for pivotal work unpicking the protein changes that lead to Alzheime…,Tue Mar 06 15:36:02 +0000 2018,0.6705,0.224,0.776,0.0,376
BBC News (UK),"When a robin photobombs your picture… 

@AmandaPache, from Edinburgh, was filming a walk in the snow when this happ… https://t.co/aOZGWiFTl9",Tue Mar 06 15:24:22 +0000 2018,0.0,0.0,1.0,0.0,377
BBC News (UK),"""Due to the unusual circumstances, the Counter Terrorism network will be leading this investigation"" -… https://t.co/78F8HtsnyO",Tue Mar 06 15:12:22 +0000 2018,-0.6808,0.0,0.765,0.235,378
BBC News (UK),Alfie Evans: Decision to remove life support upheld by judge https://t.co/HjiTBp60dd,Tue Mar 06 14:57:26 +0000 2018,0.4019,0.213,0.787,0.0,379
BBC News (UK),"RT @BBCBreaking: @wiltshirepolice Counter Terrorism Police to lead investigation into collapse of former spy Sergei Skripal in Salisbury, p…",Tue Mar 06 14:44:16 +0000 2018,-0.8316,0.0,0.685,0.315,380
BBC News (UK),RT @BBCMonitoring: A senior Russian MP has described British Foreign Secretary Boris Johnson's warning to Russia over the collapse of forme…,Tue Mar 06 14:38:49 +0000 2018,-0.6808,0.0,0.763,0.237,381
BBC News (UK),"RT @BBCDomC: BREAKING 2: Porton Down, the UK’s secret defence laboratory, is testing the substance thought to have left alleged MI6 agent S…",Tue Mar 06 14:29:40 +0000 2018,0.1027,0.06,0.94,0.0,382
BBC News (UK),"For the latest on Sergei Skripal collapse in Salisbury

https://t.co/CKBulu7bxw https://t.co/I82VAlr88G",Tue Mar 06 14:29:12 +0000 2018,-0.4939,0.0,0.758,0.242,383
BBC News (UK),"Boris Johnson's aides clarify he was talking about government ""officials"" - not England team - when talking about U… https://t.co/mxvN93ZdvP",Tue Mar 06 14:22:13 +0000 2018,0.0,0.0,1.0,0.0,384
BBC News (UK),RT @richard_conway: Further to this... I understand FCO are advising this is in relation to government ministers potentially attending Russ…,Tue Mar 06 14:01:55 +0000 2018,0.0,0.0,1.0,0.0,385
BBC News (UK),"Boris Johnson says if Russia is linked to ex-spy collapse in Salisbury, it would be ""very difficult to imagine"" UK… https://t.co/1fkDssM7jo",Tue Mar 06 13:54:14 +0000 2018,-0.7178,0.0,0.76,0.24,386
BBC News (UK),"RT @BBCEngland: A woman has been found stabbed to death at her home in London, an hour after the bodies of her husband and two sons were di…",Tue Mar 06 13:52:01 +0000 2018,-0.7783,0.0,0.786,0.214,387
BBC News (UK),RT @bbcweather: Snapshots of the weather for the rest of this week. Jo https://t.co/FxAPTsnblb,Tue Mar 06 13:51:37 +0000 2018,0.0,0.0,1.0,0.0,388
BBC News (UK),Snowed-in Cumbrian villagers forced to walk through 12ft snowdrifts for help https://t.co/iWhgenlDqy,Tue Mar 06 13:49:42 +0000 2018,-0.0772,0.172,0.637,0.191,389
BBC News (UK),"RT @BBCBreaking: Russian military plane crashes in Syria killing 26 passengers and six crew members, defence ministry says https://t.co/sJx…",Tue Mar 06 13:47:54 +0000 2018,-0.6124,0.061,0.746,0.193,390
BBC News (UK),Twickenham woman killed as family found dead at seafront https://t.co/3a1NKNzBSx,Tue Mar 06 13:44:58 +0000 2018,-0.8689,0.0,0.476,0.524,391
BBC News (UK),RT @BBCWorld: Diver swims through thick soup of plastic waste near Bali https://t.co/u3NbHqmYln,Tue Mar 06 13:36:20 +0000 2018,-0.4215,0.0,0.811,0.189,392
BBC News (UK),Lucian Stinci jailed for life for hammer murder https://t.co/StjT7IcoYB,Tue Mar 06 13:36:14 +0000 2018,-0.836,0.0,0.47,0.53,393
BBC News (UK),Cornwall mother guilty of poisoning her baby with salt https://t.co/IURQsWRCeE,Tue Mar 06 13:22:50 +0000 2018,-0.765,0.0,0.548,0.452,394
BBC News (UK),"RT @BBCBreaking: If suspicions are well founded the ""government will take whatever measures we deem necessary"" to protect lives of the peop…",Tue Mar 06 12:57:16 +0000 2018,0.296,0.179,0.725,0.095,395
BBC News (UK),Johnson warns Russia over spy collapse https://t.co/vvK0HnXbzP,Tue Mar 06 12:55:51 +0000 2018,-0.5574,0.0,0.521,0.479,396
BBC News (UK),Vauxhall chief warns of Brexit threat to Ellesmere Port https://t.co/BEWU0lrxYo,Tue Mar 06 12:46:31 +0000 2018,-0.5859,0.0,0.625,0.375,397
BBC News (UK),RT @BBCNormanS: Boris Johnson to answer urgent Commons question on Russia following suspected spy poisoning,Tue Mar 06 11:57:41 +0000 2018,-0.5994,0.092,0.615,0.292,398
BBC News (UK),"RT @BBCWorld: Oldest message in a bottle found on beach in Western Australia

It's almost 132 years old 😲

https://t.co/1nTKs6kAd7 https://…",Tue Mar 06 11:49:14 +0000 2018,0.0,0.0,1.0,0.0,399
BBC News (UK),"RT @BBCSport: Sir Bradley Wiggins says he ""100%"" didn't cheat. https://t.co/iPQyDy9DwM",Tue Mar 06 11:48:28 +0000 2018,0.357,0.199,0.801,0.0,400
BBC News (UK),Father calls for safety railings after Manchester canal death https://t.co/knIVVngV9k,Tue Mar 06 11:46:43 +0000 2018,-0.2732,0.19,0.544,0.265,401
BBC News (UK),Ex Co-op Bank boss Paul Flowers banned after sex and drugs emails https://t.co/p76tu9i9RV,Tue Mar 06 11:19:55 +0000 2018,-0.4588,0.0,0.8,0.2,402
BBC News (UK),Missing teenager and man injured after being found by police https://t.co/Bxk0PrF5h6,Tue Mar 06 11:01:23 +0000 2018,-0.5994,0.0,0.647,0.353,403
BBC News (UK),Munroe Bergdorf: Labour LGBT adviser quits over 'online abuse' https://t.co/97CJLtMyMi,Tue Mar 06 10:52:35 +0000 2018,-0.6369,0.0,0.682,0.318,404
BBC News (UK),"RT @VictoriaLIVE: Would this fill you up? 🍽

There are 600 calories here which @PHE_uk says is enough for your lunch or evening meal.  

RE…",Tue Mar 06 09:56:33 +0000 2018,0.0,0.0,1.0,0.0,405
BBC News (UK),RT @BBCSport: 🎾 WTA beware... Serena is back! https://t.co/njCUjsVIXO,Tue Mar 06 09:54:42 +0000 2018,0.0,0.0,1.0,0.0,406
BBC News (UK),"RT @VictoriaLIVE: Counterfeit Xanax: The deadly fake drugs teens are taking for fun.

Full film by @Noel_Phillips: https://t.co/xhjUzZnHM3…",Tue Mar 06 09:42:25 +0000 2018,0.0516,0.147,0.714,0.138,407
BBC News (UK),"GKN takeover bid by Melrose should be blocked, MPs say https://t.co/vZ2dSD2Xi4",Tue Mar 06 09:23:50 +0000 2018,-0.2732,0.0,0.826,0.174,408
BBC News (UK),"RT @5liveSport: “Umpire, I’ve been shot!” 😲

Heard @Flintoff11’s tale of when he became target practice during an ODI…😱🎯

#FredSavSyed 🗣: h…",Tue Mar 06 08:46:46 +0000 2018,0.0,0.0,1.0,0.0,409
BBC News (UK),"RT @BBCSport: 'Oh captain, my captain. Why did you not come down to have breakfast with us all?'

A heartbreaking tribute to Davide Astori…",Tue Mar 06 08:45:39 +0000 2018,-0.4588,0.0,0.88,0.12,410
BBC News (UK),"RT @BBCSport: ""As long as I'm moving forward, even if it's at a turtle's pace, then I'm OK with that.""

Serena Williams is back 👊

More fro…",Tue Mar 06 08:36:13 +0000 2018,0.4466,0.109,0.891,0.0,411
BBC News (UK),RT @SallyBundockBBC: Should the food industry be forced to cut the fat? Should we be told by a government body how many calories we can eat…,Tue Mar 06 08:35:30 +0000 2018,-0.6249,0.0,0.819,0.181,412
BBC News (UK),"RT @BBCMonitoring: Asked whether the Kremlin is ready to cooperate on the case, Peskov says: ""Nobody has sent us any requests, let's wait.…",Tue Mar 06 08:34:57 +0000 2018,0.3612,0.102,0.898,0.0,413
BBC News (UK),"RT @BBCMonitoring: Kremlin spokesman Dmitry Peskov calls the incident ""tragic"" but says Moscow has no information on what happened to #Skri…",Tue Mar 06 08:34:51 +0000 2018,-0.4215,0.0,0.877,0.123,414
BBC News (UK),"A surprising new afterlife for chewing gum ♻️

https://t.co/1d1oT6aQoW",Tue Mar 06 08:30:25 +0000 2018,0.2732,0.231,0.769,0.0,415
BBC News (UK),"RT @BBCSport: Congratulations Kyle Edmund.

British tennis has a new number one.

It's a position Andy Murray had held since 2006.

More de…",Tue Mar 06 08:07:17 +0000 2018,0.6369,0.215,0.785,0.0,416
BBC News (UK),"RT @BBCSteveR: As a former Russian double agent fights for his life in a UK hospital, today's Russian papers quote Vladimir Putin thanking…",Tue Mar 06 08:01:12 +0000 2018,-0.4019,0.0,0.881,0.119,417
BBC News (UK),Thousands still without water after UK's big freeze https://t.co/yoNgy0lTfK,Tue Mar 06 07:54:11 +0000 2018,0.0516,0.13,0.87,0.0,418
BBC News (UK),"RT @BBCSport: The #WinterParalympics 2018 are just days away.

Here's a guide on who to watch out for and when.

https://t.co/TrcsCnVAWK ht…",Tue Mar 06 07:20:49 +0000 2018,0.0,0.0,1.0,0.0,419
BBC News (UK),"RT @BBCFergusWalsh: Bill Turnbull, ex-BBC Breakfast presenter - urges others not to ignore long terms aches and pains after ignoring cancer…",Tue Mar 06 07:20:34 +0000 2018,-0.6586,0.082,0.625,0.293,420
BBC News (UK),Emma Watson jokes she needs a tattoo proof reader https://t.co/iGqD6m2FQm,Tue Mar 06 06:53:59 +0000 2018,0.25,0.2,0.8,0.0,421
BBC News (UK),"University offers fully fledged science degree online for £5,650 https://t.co/PD8Wm1dpUW",Tue Mar 06 06:07:43 +0000 2018,0.0,0.0,1.0,0.0,422
