Media Source,Tweet,Date,Compound,Positive,Neutral,Negative,Tweets Ago
CNN,"Actually, West Virginia isn't dismantling its Department of Education https://t.co/lIBOIyj1wb",Mon Mar 12 15:30:03 +0000 2018,0.0,0.0,1.0,0.0,72
CNN,"Fashion designer Hubert de Givenchy, famous for styling Audrey Hepburn's ""Little Black Dress,"" has died at the age… https://t.co/lHi79jzuRv",Mon Mar 12 15:20:05 +0000 2018,-0.5574,0.0,0.833,0.167,73
CNN,Jewish groups are criticizing Russian President Vladimir Putin after he suggested Russian minorities such as Jews o… https://t.co/gO1eyrXlGN,Mon Mar 12 15:10:12 +0000 2018,-0.3612,0.0,0.872,0.128,74
CNN,The former US ambassador to Panama says he was compelled to resign from his post after President Trump failed to st… https://t.co/VB4JRo1ZaP,Mon Mar 12 15:00:46 +0000 2018,-0.6705,0.046,0.734,0.22,75
CNN,"President Trump defends his administration's newly unveiled gun and school safety proposals, specifically his walkb… https://t.co/IxywpV0djS",Mon Mar 12 14:50:07 +0000 2018,0.1027,0.146,0.729,0.125,76
CNN,"O.J. Simpson described ""blood and stuff"" in 2006 hypothetical murder TV confession https://t.co/WZbLOhBHCl https://t.co/7VswrHZW8p",Mon Mar 12 14:40:15 +0000 2018,-0.6908,0.0,0.734,0.266,77
CNN,A second fertility clinic in the US says its eggs and embryos may no longer be viable after a storage tank malfunct… https://t.co/HwCOTnoeAN,Mon Mar 12 14:31:29 +0000 2018,-0.296,0.0,0.901,0.099,78
CNN,She has been called one of the beauty industry's biggest disruptors. How @Glossier founder and CEO @EmilyWWeiss is… https://t.co/FXb4FyXOJ2,Mon Mar 12 14:20:21 +0000 2018,0.5859,0.174,0.826,0.0,79
CNN,The one crime that impacts every American https://t.co/Hmz0knP0Jq (via @CNNOpinion) https://t.co/1ko0RiSyGC,Mon Mar 12 14:12:34 +0000 2018,-0.5423,0.0,0.741,0.259,80
CNN,"Country singer Tim McGraw had to cut short his set after collapsing on stage at a show in Dublin, Ireland, over the… https://t.co/ZSnFLa571F",Mon Mar 12 14:01:29 +0000 2018,-0.5106,0.0,0.823,0.177,81
CNN,Sen. Elizabeth Warren is pushing back at a new call to take a DNA test to prove her Native American ancestral claim… https://t.co/GQ261ymUpo,Mon Mar 12 13:52:05 +0000 2018,0.0,0.0,1.0,0.0,82
CNN,"“Anywhere else my Great Hall would be a decent sized home, and my Great Staircase would be a mini tower block.”… https://t.co/AEo8zjwPND",Mon Mar 12 13:43:17 +0000 2018,0.8481,0.313,0.687,0.0,83
CNN,"Education Secretary Betsy DeVos calls on President Trump to not use foul language, pointing to ""an opportunity and… https://t.co/K1Sxy9qxMc",Mon Mar 12 13:30:10 +0000 2018,0.4215,0.135,0.865,0.0,84
CNN,What's behind the stamina of Russian President Vladimir Putin? The 65-year-old is now contesting his fourth preside… https://t.co/lvcoPhMOMI,Mon Mar 12 13:23:42 +0000 2018,0.296,0.115,0.885,0.0,85
CNN,The pilot in the New York City helicopter crash told investigators that one of the passenger's bags may have inadve… https://t.co/Ts29FsZuYJ,Mon Mar 12 13:10:04 +0000 2018,-0.4019,0.0,0.881,0.119,86
CNN,"If you're planning to take part in the national school walkout on Wednesday to protest gun violence, read this:… https://t.co/Mgix0Lsgrs",Mon Mar 12 13:05:28 +0000 2018,-0.8689,0.0,0.597,0.403,87
CNN,"How ""Meet the Press"" moderator Chuck Todd responded to President Trump's vulgar insult https://t.co/y60ZGAGXhH https://t.co/l1nX0WIXqi",Mon Mar 12 13:03:11 +0000 2018,-0.5106,0.0,0.809,0.191,88
CNN,"This waitress took time to cut an elderly diner's ham, and the kind act won her a college scholarship… https://t.co/eemFBU64PY",Mon Mar 12 12:51:43 +0000 2018,0.7184,0.282,0.635,0.083,89
CNN,"A knife-wielding man was shot dead outside the Iranian ambassador's residence in Vienna on Sunday night, following… https://t.co/K0eZD8V4bQ",Mon Mar 12 12:40:12 +0000 2018,-0.6486,0.0,0.788,0.212,90
CNN,"At least 39 people are dead after a plane crashed on the runway while landing at Tribhuvan Airport in Kathmandu, Ne… https://t.co/j0IS9DE3Qx",Mon Mar 12 12:30:04 +0000 2018,-0.6486,0.0,0.823,0.177,91
CNN,This weekend was the first time films by black directors with mega budgets held the top two spots at the box office… https://t.co/HNaCFjhv7H,Mon Mar 12 12:25:07 +0000 2018,0.2023,0.076,0.924,0.0,92
CNN,"The Trump Organization and Jared Kushner's family company are planning to do business together, The New York Times… https://t.co/D01sset0ym",Mon Mar 12 12:15:07 +0000 2018,0.0,0.0,1.0,0.0,93
CNN,"Department of Education Secretary Betsy DeVos stumbles her way through tense portion of ""60 Minutes"" interview, adm… https://t.co/83GKHqSU4H",Mon Mar 12 12:03:40 +0000 2018,-0.34,0.0,0.876,0.124,94
CNN,"Elon Musk says his Mars rocket will fly ""short flights"" next year https://t.co/RaarGgKZPA https://t.co/BWFamrqnMr",Mon Mar 12 11:53:30 +0000 2018,0.0,0.0,1.0,0.0,95
CNN,"Nine people were killed in a forest fire in southern India after becoming trapped while hiking, police say… https://t.co/8D5LpGUPTI",Mon Mar 12 11:40:08 +0000 2018,-0.8834,0.0,0.593,0.407,96
CNN,Update: At least 39 people are dead after a plane crashed while landing at Nepal's Tribhuvan Airport. The plane had… https://t.co/5pHNuf5HV1,Mon Mar 12 11:36:55 +0000 2018,-0.6486,0.0,0.815,0.185,97
CNN,A second fertility clinic in the US says its eggs and embryos may no longer be viable after a storage tank malfunct… https://t.co/H1evFm2yUD,Mon Mar 12 11:30:09 +0000 2018,-0.296,0.0,0.901,0.099,98
CNN,"5 things for Monday:

- Gun debate
- New York helicopter crash
- California hostage deaths
- UK and Russia
- China… https://t.co/gjHCdOHxKL",Mon Mar 12 11:20:04 +0000 2018,-0.6249,0.0,0.746,0.254,99
CNN,"The pilot of a helicopter that went down in New York's East River on Sunday is the sole survivor of the crash, afte… https://t.co/NmFrgYLbtx",Mon Mar 12 11:13:05 +0000 2018,-0.0516,0.095,0.802,0.103,100
Fox News,SXSW: Scientists tout 'pen' technology that detects cancer in 20 seconds https://t.co/zgcAkF5SsF,Mon Mar 12 20:46:17 +0000 2018,-0.7096,0.0,0.629,0.371,1
Fox News,".@GOPChairwoman: ""If we turn [the House] over to @NancyPelosi, we'll be turning back the clock and going back to th… https://t.co/bL5mV6ZGEM",Mon Mar 12 20:39:33 +0000 2018,0.0,0.0,1.0,0.0,2
Fox News,".@RepLeeZeldin: “The federal government is responsible for setting the immigration policies. So, what you’re seeing… https://t.co/6y4oCQWTAG",Mon Mar 12 20:33:56 +0000 2018,0.3182,0.133,0.867,0.0,3
Fox News,"Austin PD Chief Brian Manley: “These are very powerful devices, and that’s why, again, it is so imperative that no… https://t.co/aUw5j1ayQR",Mon Mar 12 20:25:55 +0000 2018,0.4754,0.134,0.866,0.0,4
Fox News,"Possible Justice Kennedy retirement would give Trump opportunity to tilt Supreme Court to right - via @brookefoxnews
https://t.co/5JLhnAsJeH",Mon Mar 12 20:25:13 +0000 2018,0.8689,0.412,0.588,0.0,5
Fox News,Austin PD Chief Brian Manley: “We want to ensure this community that we’re going to do everything we can to keep yo… https://t.co/cT4IyObdKQ,Mon Mar 12 20:20:54 +0000 2018,0.4404,0.157,0.843,0.0,6
Fox News,RT @FoxBusiness: #BreakingNews: Nasdaq closes at new record high for the second straight day. The Dow Jones Industrial Average and S&amp;P 500…,Mon Mar 12 20:14:37 +0000 2018,0.2263,0.083,0.917,0.0,7
Fox News,Austin PD Chief Brian Manley: “We do not believe that this package here today was left by any of the official mail… https://t.co/MNejrEm1if,Mon Mar 12 20:13:34 +0000 2018,0.0,0.0,1.0,0.0,8
Fox News,Austin PD Chief Brian Manley: “We do not know yet whether the victims are the intended targets on these cases. Agai… https://t.co/wExh5eeyrE,Mon Mar 12 20:07:27 +0000 2018,-0.3182,0.0,0.901,0.099,9
Fox News,"Official: “We do not have a specific victimology or ideology that we have identified, so assigning a motive to this… https://t.co/olHEXPRenK",Mon Mar 12 20:01:34 +0000 2018,-0.0572,0.0,0.936,0.064,10
Fox News,"Official: “This, again, is the third in what we believe to be related incidents that have occurred over the past 10… https://t.co/kkfCKuoVX3",Mon Mar 12 19:57:20 +0000 2018,0.0,0.0,1.0,0.0,11
Fox News,"Official: “The victim in this incident came outside of her residence and found a package out front, and she picked… https://t.co/XHunBoFKWO",Mon Mar 12 19:54:40 +0000 2018,-0.2732,0.0,0.9,0.1,12
Fox News,.@PressSec: “@POTUS will travel to Peru and Colombia next month. This will mark the president’s first trip to Latin… https://t.co/F1ug6AI1tl,Mon Mar 12 19:19:40 +0000 2018,0.0,0.0,1.0,0.0,13
Fox News,.@PressSec: “@POTUS is supporting legislation and reforms to strengthen the background check system and law enforce… https://t.co/YJh1JvKPE8,Mon Mar 12 19:17:39 +0000 2018,0.6369,0.257,0.743,0.0,14
Fox News,".@PressSec: “We will ensure our schools are safe and secured just like our airports, stadiums, and government build… https://t.co/rRarZSXOC6",Mon Mar 12 19:15:57 +0000 2018,0.8658,0.416,0.584,0.0,15
Fox News,.@PressSec Sarah Sanders holds a press briefing at the @WhiteHouse https://t.co/vdFAkP1DZz,Mon Mar 12 19:07:16 +0000 2018,0.0,0.0,1.0,0.0,16
Fox News,TUNE IN: @VP Mike Pence sits down for an interview with @SeanHannity TONIGHT at 9p ET on Fox News Channel. https://t.co/6ZTXfrt9wq,Mon Mar 12 18:55:00 +0000 2018,0.0,0.0,1.0,0.0,17
Fox News,.@RepPeteKing : House Intel Committee Wants to Know When Dossier Was Shown to @BarackObama  #AmericasNewsroom  https://t.co/Qoft1PAiWS,Mon Mar 12 18:50:49 +0000 2018,0.0,0.0,1.0,0.0,18
Fox News,"Beloved pastor's wife killed, minister beaten in North Carolina home invasion and arson https://t.co/PxPzCg6H1g (via @christocarbone)",Mon Mar 12 18:36:57 +0000 2018,-0.6124,0.14,0.551,0.309,19
Fox News,"Austin package explosions leave teen dead, women hurt after three blasts in 2 weeks (via @travfed)  https://t.co/4SETsq1cos",Mon Mar 12 18:20:00 +0000 2018,-0.836,0.0,0.594,0.406,20
Fox News,SXSW: Scientists tout 'pen' technology that detects cancer in 20 seconds https://t.co/zgcAkF5SsF,Mon Mar 12 20:46:17 +0000 2018,-0.7096,0.0,0.629,0.371,21
Fox News,".@GOPChairwoman: ""If we turn [the House] over to @NancyPelosi, we'll be turning back the clock and going back to th… https://t.co/bL5mV6ZGEM",Mon Mar 12 20:39:33 +0000 2018,0.0,0.0,1.0,0.0,22
Fox News,".@RepLeeZeldin: “The federal government is responsible for setting the immigration policies. So, what you’re seeing… https://t.co/6y4oCQWTAG",Mon Mar 12 20:33:56 +0000 2018,0.3182,0.133,0.867,0.0,23
Fox News,"Austin PD Chief Brian Manley: “These are very powerful devices, and that’s why, again, it is so imperative that no… https://t.co/aUw5j1ayQR",Mon Mar 12 20:25:55 +0000 2018,0.4754,0.134,0.866,0.0,24
Fox News,"Possible Justice Kennedy retirement would give Trump opportunity to tilt Supreme Court to right - via @brookefoxnews
https://t.co/5JLhnAsJeH",Mon Mar 12 20:25:13 +0000 2018,0.8689,0.412,0.588,0.0,25
Fox News,Austin PD Chief Brian Manley: “We want to ensure this community that we’re going to do everything we can to keep yo… https://t.co/cT4IyObdKQ,Mon Mar 12 20:20:54 +0000 2018,0.4404,0.157,0.843,0.0,26
Fox News,RT @FoxBusiness: #BreakingNews: Nasdaq closes at new record high for the second straight day. The Dow Jones Industrial Average and S&amp;P 500…,Mon Mar 12 20:14:37 +0000 2018,0.2263,0.083,0.917,0.0,27
Fox News,Austin PD Chief Brian Manley: “We do not believe that this package here today was left by any of the official mail… https://t.co/MNejrEm1if,Mon Mar 12 20:13:34 +0000 2018,0.0,0.0,1.0,0.0,28
Fox News,Austin PD Chief Brian Manley: “We do not know yet whether the victims are the intended targets on these cases. Agai… https://t.co/wExh5eeyrE,Mon Mar 12 20:07:27 +0000 2018,-0.3182,0.0,0.901,0.099,29
Fox News,"Official: “We do not have a specific victimology or ideology that we have identified, so assigning a motive to this… https://t.co/olHEXPRenK",Mon Mar 12 20:01:34 +0000 2018,-0.0572,0.0,0.936,0.064,30
Fox News,"Official: “This, again, is the third in what we believe to be related incidents that have occurred over the past 10… https://t.co/kkfCKuoVX3",Mon Mar 12 19:57:20 +0000 2018,0.0,0.0,1.0,0.0,31
Fox News,"Official: “The victim in this incident came outside of her residence and found a package out front, and she picked… https://t.co/XHunBoFKWO",Mon Mar 12 19:54:40 +0000 2018,-0.2732,0.0,0.9,0.1,32
Fox News,.@PressSec: “@POTUS will travel to Peru and Colombia next month. This will mark the president’s first trip to Latin… https://t.co/F1ug6AI1tl,Mon Mar 12 19:19:40 +0000 2018,0.0,0.0,1.0,0.0,33
Fox News,.@PressSec: “@POTUS is supporting legislation and reforms to strengthen the background check system and law enforce… https://t.co/YJh1JvKPE8,Mon Mar 12 19:17:39 +0000 2018,0.6369,0.257,0.743,0.0,34
Fox News,".@PressSec: “We will ensure our schools are safe and secured just like our airports, stadiums, and government build… https://t.co/rRarZSXOC6",Mon Mar 12 19:15:57 +0000 2018,0.8658,0.416,0.584,0.0,35
Fox News,.@PressSec Sarah Sanders holds a press briefing at the @WhiteHouse https://t.co/vdFAkP1DZz,Mon Mar 12 19:07:16 +0000 2018,0.0,0.0,1.0,0.0,36
Fox News,TUNE IN: @VP Mike Pence sits down for an interview with @SeanHannity TONIGHT at 9p ET on Fox News Channel. https://t.co/6ZTXfrt9wq,Mon Mar 12 18:55:00 +0000 2018,0.0,0.0,1.0,0.0,37
Fox News,.@RepPeteKing : House Intel Committee Wants to Know When Dossier Was Shown to @BarackObama  #AmericasNewsroom  https://t.co/Qoft1PAiWS,Mon Mar 12 18:50:49 +0000 2018,0.0,0.0,1.0,0.0,38
Fox News,"Beloved pastor's wife killed, minister beaten in North Carolina home invasion and arson https://t.co/PxPzCg6H1g (via @christocarbone)",Mon Mar 12 18:36:57 +0000 2018,-0.6124,0.14,0.551,0.309,39
Fox News,"Austin package explosions leave teen dead, women hurt after three blasts in 2 weeks (via @travfed)  https://t.co/4SETsq1cos",Mon Mar 12 18:20:00 +0000 2018,-0.836,0.0,0.594,0.406,40
Fox News,".@POTUS posed for photographs after Houston @Astros' Josh Reddick, right, presented him with a jersey during a cere… https://t.co/N8Aw2fdn26",Mon Mar 12 18:12:13 +0000 2018,0.0,0.0,1.0,0.0,41
Fox News,"RT @VP: Joined @SeanHannity for an interview about North Korea, Trump Tax Cuts, the American economy &amp; jobs, the Administration’s prioritie…",Mon Mar 12 17:52:50 +0000 2018,-0.296,0.0,0.901,0.099,42
Fox News,College student kicked out of class for telling professor there are only two genders (via @calebparke) https://t.co/eZ2ovmWFMc,Mon Mar 12 17:49:10 +0000 2018,0.0,0.0,1.0,0.0,43
Fox News,Breaking News: Third explosion badly injures elderly woman in Texas city already rocked by pair of deadly blasts https://t.co/FMretQpIyO,Mon Mar 12 17:39:38 +0000 2018,-0.4767,0.0,0.853,0.147,44
Fox News,.@Eminem slams @NRA in iHeartRadio performance: 'They love their guns more than our children' https://t.co/Tm7ocap80e,Mon Mar 12 17:18:00 +0000 2018,0.6369,0.231,0.769,0.0,45
Fox News,Video appears to show final moments before helicopter crashed into NYC's East River https://t.co/JW1SUzHUpC,Mon Mar 12 17:00:07 +0000 2018,0.0,0.0,1.0,0.0,46
Fox News,RT @FoxBusiness: Florida shooting victim’s father praises Trump’s gun control measures https://t.co/dxElIJ66oq https://t.co/OLh5XOa65V,Mon Mar 12 16:58:54 +0000 2018,0.25,0.202,0.655,0.143,47
Fox News,"RT @FoxBusiness: .@POTUS to @astros: ""You have great fans. Texas is an amazing place."" https://t.co/reigBNlGMf",Mon Mar 12 16:58:26 +0000 2018,0.836,0.378,0.622,0.0,48
Fox News,#MarchMadness 2018 schedule and what to know https://t.co/nQhSgL864m,Mon Mar 12 16:57:27 +0000 2018,0.0,0.0,1.0,0.0,49
Fox News,"The team you trust. The network you love.

And we’re just getting started... https://t.co/TbMRErfijj",Mon Mar 12 16:55:55 +0000 2018,0.8176,0.385,0.615,0.0,50
Fox News,.@POTUS: “The Astros victory for the ages was truly a team effort.” https://t.co/HHSCyabooi,Mon Mar 12 16:50:34 +0000 2018,0.4404,0.209,0.791,0.0,51
Fox News,.@POTUS on areas impacted by hurricanes: “Our administration will continue to stand by the people of Texas and Flor… https://t.co/elxw7rmEtH,Mon Mar 12 16:49:22 +0000 2018,0.0,0.0,1.0,0.0,52
Fox News,.@POTUS to all Houston @Astros players and staff: “Congratulations on your incredible victory.” https://t.co/FkFeHhGRkF,Mon Mar 12 16:41:32 +0000 2018,0.0,0.0,1.0,0.0,53
Fox News,Stormy Daniels offers to return $130G to Trump in exchange for being able to speak about alleged encounter - via… https://t.co/z1UQOqFXm1,Mon Mar 12 16:38:59 +0000 2018,0.0,0.0,1.0,0.0,54
Fox News,"Happening NOW: @POTUS hosts the 2017 World Series Champions, the Houston @Astros, at the @WhiteHouse https://t.co/8L4g97TgYe",Mon Mar 12 16:35:36 +0000 2018,0.5267,0.185,0.815,0.0,55
Fox News,"President @realDonaldTrump hosts the 2017 World Series Champions, the Houston @astros at the @WhiteHouse https://t.co/PyE7bu4KJl",Mon Mar 12 16:32:09 +0000 2018,0.5267,0.195,0.805,0.0,56
Fox News,.@BetsyDeVosED: “We’re going to advance ways in which schools can be made safer for students.” https://t.co/7bHcOdx1pW,Mon Mar 12 16:26:24 +0000 2018,0.4215,0.157,0.843,0.0,57
Fox News,Pennsylvania special House election pits Conor Lamb against Rick Saccone https://t.co/A5317QYyJD,Mon Mar 12 16:13:39 +0000 2018,0.4019,0.213,0.787,0.0,58
Fox News,"JUST IN: Pair of deadly Austin package explosions linked, officials say https://t.co/FMretQpIyO",Mon Mar 12 15:57:51 +0000 2018,0.0,0.0,1.0,0.0,59
Fox News,Eminem slams NRA in iHeartRadio performance: 'They love their guns more than our children' https://t.co/Tm7ocap80e,Mon Mar 12 15:47:22 +0000 2018,0.6369,0.231,0.769,0.0,60
Fox News,.@NikkiHaley speaks at a @UN Security Council meeting https://t.co/CPAAQwr2Pd,Mon Mar 12 15:43:17 +0000 2018,0.34,0.255,0.745,0.0,61
Fox News,.@SadiqKhan: 'Dereliction of duty' by policy makers for failing to regulate big tech https://t.co/kW3gJOJjiu #FNTech (via @christocarbone),Mon Mar 12 15:32:26 +0000 2018,-0.5106,0.0,0.829,0.171,62
Fox News,.@POTUS: Efforts to raise minimum age for buying long guns 'moving rapidly' https://t.co/GRv4xEppYi,Mon Mar 12 15:25:00 +0000 2018,0.0,0.0,1.0,0.0,63
Fox News,".@Theonlyhonest: “The president’s language, his denigration of the media, it’s beneath the office."" https://t.co/fq7UF78cMd",Mon Mar 12 15:13:48 +0000 2018,0.0,0.0,1.0,0.0,64
Fox News,"Hubert de Givenchy, famed French couturier, dies at 91 https://t.co/zw0jhgiNsc",Mon Mar 12 15:10:29 +0000 2018,0.0,0.0,1.0,0.0,65
Fox News,"Austin package explosion leaves teen dead, woman hurt after second blast in two weeks https://t.co/AnlNDKBZ7j",Mon Mar 12 15:05:00 +0000 2018,-0.8271,0.0,0.628,0.372,66
Fox News,TUNE IN: @VP Mike Pence sits down for an interview with @SeanHannity TONIGHT at 9p ET on Fox News Channel. https://t.co/Q3Nmewrrdj,Mon Mar 12 15:00:03 +0000 2018,0.0,0.0,1.0,0.0,67
Fox News,".@CLewandowski_: “Donald Trump won the election, and there was no collusion.” https://t.co/ZajUY2ibu7",Mon Mar 12 14:47:15 +0000 2018,0.3612,0.233,0.629,0.138,68
Fox News,".@CLewandowski_ on @POTUS agreeing to meet with Kim Jong Un: “I think it’s bold."" https://t.co/qvLDbeB4K2",Mon Mar 12 14:39:55 +0000 2018,0.34,0.146,0.854,0.0,69
Fox News,"Pressure grows for Joy Behar to apologize over anti-Christian comments, but ABC is silent https://t.co/kj9iMEW4r3",Mon Mar 12 14:29:24 +0000 2018,0.25,0.209,0.698,0.093,70
Fox News,Report: Liberal Student Orgs Get 20x More Funding Than Conservative Groups at UW-Madison https://t.co/KQ4Yo6guLB,Mon Mar 12 14:27:47 +0000 2018,0.0,0.0,1.0,0.0,71
Fox News,"RT @FoxBusiness: .@POTUS handled North Korea situation correctly, @GOPLeader says https://t.co/rh7D1gmYiY https://t.co/9tY5KPJlNH",Mon Mar 12 14:25:46 +0000 2018,0.0,0.0,1.0,0.0,72
Fox News,Homeless encampment discovered on top of California Amtrak station https://t.co/EVPNENM1Y0,Mon Mar 12 14:21:26 +0000 2018,0.2023,0.167,0.833,0.0,73
Fox News,John Sununu on Trump-Kim Jong Un summit: “The timing is always right for such a meeting.” https://t.co/oXwE5jEHEL,Mon Mar 12 14:10:27 +0000 2018,0.0,0.0,1.0,0.0,74
Fox News,National School Walkout planned by students worldwide after Parkland shooting https://t.co/kb5C50S1c0,Mon Mar 12 13:53:36 +0000 2018,-0.3182,0.0,0.813,0.187,75
Fox News,.@Judgenap: “[@POTUS] should not talk to Bob Mueller.” https://t.co/pYkflbzjcl,Mon Mar 12 13:44:30 +0000 2018,0.0,0.0,1.0,0.0,76
Fox News,Dash cam video shows suspect taking off with officer in car during traffic stop https://t.co/CaIrGNF0u7,Mon Mar 12 13:31:59 +0000 2018,-0.5267,0.0,0.747,0.253,77
Fox News,"Ex-Russian spy poisoning looks to be 'state-sponsored,' UK lawmaker says https://t.co/0lmFq0BuhV",Mon Mar 12 13:30:37 +0000 2018,-0.5859,0.0,0.725,0.275,78
Fox News,Alleged missing 'Scientology Queen' the subject of a new Vanity Fair documentary https://t.co/8LSYU6FM41,Mon Mar 12 13:09:43 +0000 2018,-0.2023,0.149,0.584,0.266,79
Fox News,Study: Trump’s Border Wall Could Pay for Itself by Cutting Welfare to Illegal Immigrants https://t.co/vsyXpvza4M,Mon Mar 12 13:05:55 +0000 2018,-0.6705,0.0,0.649,0.351,80
Fox News,Pilot in deadly East River helicopter crash made frantic 'mayday' call https://t.co/rl92sp78pi,Mon Mar 12 12:47:52 +0000 2018,-0.6808,0.0,0.641,0.359,81
Fox News,.@SenatorTimScott on tax reform: “I think this is an exciting piece of legislation that every single American from… https://t.co/TxOu4S4xXx,Mon Mar 12 12:45:16 +0000 2018,0.4939,0.151,0.849,0.0,82
Fox News,.@SenatorTimScott: “It’s time for us to act… We have bipartisan legislation that would ultimately fix the backgroun… https://t.co/A0SaBevmts,Mon Mar 12 12:36:09 +0000 2018,0.0,0.0,1.0,0.0,83
Fox News,Tim McGraw collapses during Ireland concert https://t.co/oh6cetvll8,Mon Mar 12 12:29:21 +0000 2018,-0.296,0.0,0.732,0.268,84
Fox News,Elon Musk's very rapid underground transportation system will feature 150 mph buses https://t.co/FNbS0v0jDS,Mon Mar 12 12:25:23 +0000 2018,0.0,0.0,1.0,0.0,85
Fox News,"Helicopter crashes in New York City's East River; all 5 passengers dead, pilot only survivor https://t.co/EOhQpmwO5v",Mon Mar 12 12:21:29 +0000 2018,-0.4215,0.126,0.657,0.217,86
Fox News,OPINION: Michael Goodwin: Critics bash Trump but offer no solutions of their own https://t.co/0ZTCsfgqzO,Mon Mar 12 12:02:09 +0000 2018,-0.3291,0.117,0.63,0.252,87
Fox News,.@BetsyDeVosED on @foxandfriends: “The president is committed to taking action and to ensuring that we do what we c… https://t.co/0lzdMM2ssP,Mon Mar 12 11:44:29 +0000 2018,0.4939,0.189,0.811,0.0,88
Fox News,.@BetsyDeVosED on @foxandfriends: “We’re going to advance ways in which schools can be made safer for students.”… https://t.co/w6py2Uiaes,Mon Mar 12 11:40:08 +0000 2018,0.4215,0.141,0.859,0.0,89
Fox News,".@BetsyDeVosED on @foxandfriends: “We have many other venues in our country that are kept safe, and schools have to… https://t.co/kLFBgwt75e",Mon Mar 12 11:38:41 +0000 2018,0.4404,0.132,0.868,0.0,90
Fox News,".@GOPLeader on @foxandfriends: ""We are a rule of law country. They are breaking down the rule of law by creating a… https://t.co/ikQHHLyX7K",Mon Mar 12 11:32:45 +0000 2018,0.296,0.099,0.901,0.0,91
Fox News,Jane Goodall says she was worried how son would react to 'Jane' documentary https://t.co/knaoYmuhN7,Mon Mar 12 11:16:05 +0000 2018,-0.296,0.0,0.855,0.145,92
Fox News,"Joel Payne on @foxandfriends: ""There’s no place for anti-Semitism in the public discourse."" https://t.co/jumgrHz1No",Mon Mar 12 11:09:07 +0000 2018,-0.296,0.0,0.855,0.145,93
Fox News,"Breaking News: At least 38 dead after passenger plane crashes and bursts into flames at Nepal airport, official says https://t.co/u8zf2LZ9wR",Mon Mar 12 11:01:04 +0000 2018,-0.6486,0.0,0.815,0.185,94
Fox News,.@JaniceDean gives an update on the weather on @foxandfriends https://t.co/oiaQ1WQ3Vk,Mon Mar 12 10:58:26 +0000 2018,0.0,0.0,1.0,0.0,95
Fox News,.@dbongino on coffee shop refusing to serve uniformed police officers: “If something happened in this place...the c… https://t.co/08niUgbEd9,Mon Mar 12 10:52:58 +0000 2018,-0.4019,0.0,0.863,0.137,96
Fox News,"Pressure grows for 'The View' star Joy Behar to apologize over anti-Christian comments, but ABC is silent https://t.co/kj9iMEW4r3",Mon Mar 12 10:46:01 +0000 2018,0.25,0.178,0.743,0.079,97
Fox News,"OPINION: In Pennsylvania special election, the silence of Democrat Conor Lamb speaks volumes to Trump voters https://t.co/AFVQOOFMN1",Mon Mar 12 10:30:51 +0000 2018,0.4019,0.144,0.856,0.0,98
Fox News,"Joseph Semprevivo on GOP tax plan: When we received those funds, we went to our most dedicated team members and we… https://t.co/XgGX2vhyAt",Mon Mar 12 10:24:12 +0000 2018,0.5095,0.136,0.864,0.0,99
Fox News,Three-peat! Kevin Harvick wins third @NASCAR Cup race in a row at Phoenix https://t.co/aJosD6xjEJ,Mon Mar 12 10:16:57 +0000 2018,0.6114,0.25,0.75,0.0,100
The New York Times,RT @catrineinhorn: How do you deal with unwanted sexual attention at work when your harasser is the one deciding how much you'll make that…,Mon Mar 12 20:50:08 +0000 2018,-0.6486,0.0,0.806,0.194,1
The New York Times,Need help filling out your NCAA bracket? Here's who the experts are picking. https://t.co/455rnebaNP,Mon Mar 12 20:40:06 +0000 2018,0.4019,0.172,0.828,0.0,2
The New York Times,Here's how to eat less sugar without sacrificing much — if any — of the pleasures of eating https://t.co/fxiGNa07ct,Mon Mar 12 20:30:18 +0000 2018,0.4404,0.153,0.847,0.0,3
The New York Times,RT @tmagazine: A low-key Swedish island’s shockingly modern architecture https://t.co/D0A1LWrEiT https://t.co/G5o8EJCHaO,Mon Mar 12 20:20:03 +0000 2018,-0.1779,0.0,0.841,0.159,4
The New York Times,"In Opinion

Op-Ed contributor Peter Suderman writes, ""Republicans, having failed to repeal Obamacare, have stumbled… https://t.co/tTUAq4ikQN",Mon Mar 12 20:10:06 +0000 2018,-0.5106,0.0,0.82,0.18,5
The New York Times,"A package found outside a home in Austin, Texas, exploded early Monday morning after it was brought inside, killing… https://t.co/lF4dOLrIQC",Mon Mar 12 20:10:04 +0000 2018,0.0,0.0,1.0,0.0,6
The New York Times,A conviction was overturned in Texas after a judge ordered a defendant to be electrically shocked by a device worn… https://t.co/pIwnJbA92C,Mon Mar 12 20:00:06 +0000 2018,-0.3182,0.0,0.874,0.126,7
The New York Times,"""Jane Doe,"" the winner of a $560 million Powerball jackpot, can stay anonymous, a New Hampshire judge ruled https://t.co/ijAuSIELeR",Mon Mar 12 19:50:04 +0000 2018,0.5859,0.192,0.808,0.0,8
The New York Times,"And he’s off! Follow @DanBilefsky on his road trip across Quebec. He'll stop in Montreal, Maniwaki, Hérouxville, Qu… https://t.co/ftzf28fWAT",Mon Mar 12 19:44:03 +0000 2018,-0.3595,0.0,0.878,0.122,9
